@relation 'final_dataset_derived_19April2015_error_data_removed-weka.filters.unsupervised.attribute.NumericToNominal-R8-25,32-42,44-55,60,63,69,70'

@attribute e_cblp numeric
@attribute e_cp numeric
@attribute e_cparhdr numeric
@attribute e_maxalloc numeric
@attribute e_sp numeric
@attribute e_lfanew numeric
@attribute NumberOfSections numeric
@attribute CreationYear {0,1}
@attribute FH_char0 {0,1}
@attribute FH_char1 {0,1}
@attribute FH_char2 {0,1}
@attribute FH_char3 {0,1}
@attribute FH_char4 {0,1}
@attribute FH_char5 {0,1}
@attribute FH_char6 {0,1}
@attribute FH_char7 {0,1}
@attribute FH_char8 {0,1}
@attribute FH_char9 {0,1}
@attribute FH_char10 {0,1}
@attribute FH_char11 {0,1}
@attribute FH_char12 {0,1}
@attribute FH_char13 {0,1}
@attribute FH_char14 {0,1}
@attribute MajorLinkerVersion {0,1,2,3,4,5,6,7,8,9,10,11,12,13,18,69,73,76,81,86,87,88,136,242,255}
@attribute MinorLinkerVersion {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,22,23,25,30,46,47,50,52,54,55,56,58,59,70,82,85,93,111,255}
@attribute SizeOfCode numeric
@attribute SizeOfInitializedData numeric
@attribute SizeOfUninitializedData numeric
@attribute AddressOfEntryPoint numeric
@attribute BaseOfCode numeric
@attribute BaseOfData numeric
@attribute ImageBase {0,1}
@attribute SectionAlignment {0,1}
@attribute FileAlignment {0,1}
@attribute MajorOperatingSystemVersion {0,1,2,3,4,5,6,7,8,9,10}
@attribute MinorOperatingSystemVersion {0,1,2,3,4,5,6,11,15,23}
@attribute MajorImageVersion {0,1,2,3,4,5,6,7,8,9,10,12,13,14,19,20,25,33,34,53,78,92,450,651,845,1694,3007,6456,15938,16661,18106,18253,18456,20184,20601,21315,26733,29137,31022,35815,40386}
@attribute MinorImageVersion {0,1,2,3,4,5,6,7,8,9,12,14,16,19,21,24,27,30,35,39,40,45,53,55,57,58,60,62,64,71,78,97,333,431,685,812,965,1000,1266,5099,5100,5679,7884,9995,11605,11646,12087,14703,16128,17088,18349,20512,32704,34072,40060,51126}
@attribute MajorSubsystemVersion {0,1,3,4,5,6,8}
@attribute MinorSubsystemVersion {0,1,2,4,6,10,20,97}
@attribute SizeOfImage {0,1}
@attribute SizeOfHeaders {0,1}
@attribute CheckSum numeric
@attribute Subsystem {0,1,2,3,9,16}
@attribute OH_DLLchar0 {0,1}
@attribute OH_DLLchar1 {0,1}
@attribute OH_DLLchar2 {0,1}
@attribute OH_DLLchar3 {0,1}
@attribute OH_DLLchar4 {0,1}
@attribute OH_DLLchar5 {0,1}
@attribute OH_DLLchar6 {0,1}
@attribute OH_DLLchar7 {0,1}
@attribute OH_DLLchar8 {0,1}
@attribute OH_DLLchar9 {0,1}
@attribute OH_DLLchar10 {0,1}
@attribute SizeOfStackReserve numeric
@attribute SizeOfStackCommit numeric
@attribute SizeOfHeapReserve numeric
@attribute SizeOfHeapCommit numeric
@attribute LoaderFlags {0,1}
@attribute sus_sections numeric
@attribute non_sus_sections numeric
@attribute packer {0,1}
@attribute packer_type {NoPacker,BobSoftMiniDelphiBoBBobSoft,UPXv20MarkusLaszloReiser,UPXProtectorv10x2,UPX290LZMAMarkusOberhumerLaszloMolnarJohnReiser,InstallShield2000,PECompactV2XBitsumTechnologies,Upackv039finalDwing,D1S1Gv11betaD1N,XHider10GlobaL,Kryptonv05,ThemidaWinLicenseV18XV19XOreansTechnologies,WinRAR32bitSFXModule,UPXV200V290MarkusOberhumerLaszloMolnarJohnReiser,ExeShieldCryptor13RCTomCommander,WinUpackv039finalrelocatedimagebaseByDwingc2005h2,PEArmor046Hying,DxPackV086Dxd,Armadillov1xxv2xx,NETexecutableMicrosoft,NETDLLMicrosoft,VideoLanClient,Armadillov171,MicrosoftVisualCV80Debug,InstallShieldCustom,MinGWGCC3x,WiseInstallerStub,MacromediaWindowsFlashProjectorPlayerv60,AsCryptv01SToRM5,WinZip32bitSFXv8xmodule,MacromediaWindowsFlashProjectorPlayerv50,ProtectSharewareV11eCompservCMS,StelthPE101BGCorp,ASProtect13321RegisteredAlexeySolodovnikov,nSpackV2xLiuXingPing,UPX293300LZMAMarkusOberhumerLaszloMolnarJohnReiser,AHPack01FEUERRADER,ASPackv212AlexeySolodovnikov,PureBasic4xNeilHodgson,PrivateexeProtector21522XSetiSoftTeam,PECompact2xxSlimLoaderBitSumTechnologies,CrunchPE,tElock09910privatetE,Safe20,ASPackv10803AlexeySolodovnikov,XtremeProtectorv105,PECompactv2xx,PEPaCKv10CCopyright1998byANAKiN}
@attribute E_text numeric
@attribute E_data numeric
@attribute filesize numeric
@attribute E_file numeric
@attribute fileinfo {0,1}
@attribute class {0,1}

@data
144,3,4,65535,184,280,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,119808,23040,0,100042,4096,131072,0,1,1,4,0,0,0,4,0,1,1,174785,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.367505,4.730677,149816,6.51053,1,0
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,19456,15360,0,21329,4096,24576,1,1,1,5,0,0,0,5,0,1,1,70671,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.285673,2.428464,44560,6.594902,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,3584,3072,0,5546,4096,8192,1,1,1,6,1,6,1,6,1,1,1,69247,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,10240,4096,1,1,3,0,NoPacker,5.463107,0.278747,7168,4.347981,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,66560,490496,0,68954,4096,73728,1,1,1,6,2,6,2,6,2,1,1,621280,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.448792,3.278878,557056,6.463469,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1330176,950272,0,1239831,4096,1335296,0,1,1,5,0,4,71,5,0,1,1,2309486,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.53418,5.228248,2281472,6.600303,0,0
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,356352,90112,0,310944,4096,360448,1,1,1,4,0,0,0,4,0,1,1,512334,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.466784,5.243711,459392,6.58395,1,0
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,135168,106496,0,113476,4096,139264,1,1,1,4,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,6.522654,2.479532,188416,5.915501,1,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,2048,0,0,4096,4096,1,1,1,6,1,6,1,5,0,1,1,59210,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0,0,2560,3.57761,1,0
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,4096,16384,0,4102,4096,8192,1,1,1,4,0,0,0,4,0,1,1,32486,2,0,0,0,0,0,0,0,0,0,0,0,16777216,4096,1048576,4096,1,0,4,1,Armadillov171,0.686928,0.003282,29400,2.846325,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1446400,2048,0,103756,16384,8192,1,1,1,4,0,0,0,4,0,1,1,1458808,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,0,NoPacker,7.228725,0,1455008,7.226091,0,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,21504,30720,0,21529,4096,28672,0,1,1,4,0,0,0,4,0,1,1,123118,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.220534,1.617979,59152,6.056731,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,145920,64512,0,43656,4096,151552,1,1,1,5,1,0,0,5,1,1,1,241952,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.632232,4.279078,217504,6.368706,1,0
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,143360,61440,0,98088,4096,147456,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,6.532676,2.593312,200836,6.052606,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,229888,28160,0,167032,4096,241664,1,1,1,6,2,6,2,6,2,1,1,299537,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.612226,3.199478,254976,6.702418,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,3584,90624,0,6175,4096,8192,1,1,1,6,2,6,2,6,2,1,1,143843,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.989408,0.299051,94720,7.007057,1,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,165888,123392,0,166522,4096,172032,1,1,1,5,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.636588,5.249479,287232,6.762924,0,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,49152,109056,0,51656,4096,53248,1,1,1,6,2,6,2,6,1,1,1,203309,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.402688,1.323567,150528,6.907804,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,499712,126976,0,496547,4096,503808,1,1,1,4,0,0,0,4,0,1,1,660137,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.567184,5.673726,630784,6.716024,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,32768,28672,0,6676,4096,36864,1,1,1,4,0,0,0,4,0,1,1,106450,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.19408,2.114284,74272,5.701078,1,0
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,531456,117760,0,535236,4096,536576,1,1,1,4,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0,0,650240,6.679745,0,0
144,3,4,65535,184,240,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,65536,4096,118784,185008,122880,188416,1,1,1,4,0,0,0,4,0,1,1,77164,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXV200V290MarkusOberhumerLaszloMolnarJohnReiser,0,0,71016,7.823159,1,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,1024,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,1,18085,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0,0,1536,3.353099,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,16896,9728,0,19231,4096,24576,1,1,1,6,2,6,2,6,2,1,1,38492,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.284179,0.813544,26624,6.042527,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,14336,7168,0,16571,4096,20480,1,1,1,6,2,6,2,6,2,1,1,78578,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.510154,0.299051,22016,6.102802,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,7168,8192,0,9323,4096,12288,1,1,1,6,2,6,2,6,2,1,1,80622,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.754898,1.71551,15360,5.274242,1,0
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,126976,180224,0,84479,4096,131072,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.552091,5.347717,311296,6.142712,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,3584,3072,0,5546,4096,8192,1,1,1,6,1,6,1,6,1,1,1,40330,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,10240,4096,1,1,3,0,NoPacker,5.466457,0.278747,7168,4.342843,1,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,1024,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,1,18145,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0,0,1536,3.351305,1,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,5120,0,0,4096,4096,1,1,1,6,1,6,1,5,0,1,1,55879,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0,0,5632,3.537933,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,834560,58880,0,68209,4096,524288,1,1,1,6,2,21315,20512,6,2,1,1,930556,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,7.819002,6.598312,894464,7.750969,1,0
144,3,4,65535,184,280,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1200128,741376,0,839713,4096,1204224,0,1,1,4,0,0,0,4,0,1,1,1959509,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.331486,5.118757,1945600,6.374979,1,0
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,53248,32768,0,51573,4096,57344,1,1,1,4,0,0,0,4,0,1,1,135554,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,6.015862,0.898639,98960,6.173438,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,30720,6656,0,29698,4096,36864,1,1,1,6,1,6,1,6,1,1,1,54282,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.184202,3.05951,37376,5.990762,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,172032,23040,0,173731,4096,176128,1,1,1,5,0,4,71,5,0,1,1,206660,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.502968,3.234403,196096,6.558754,0,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,1869312,209920,0,1829901,4096,1875968,1,1,1,6,1,6,1,5,0,1,1,2003565,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.678041,6.712508,1998168,6.763125,1,0
144,3,4,65535,184,272,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,747008,270848,0,702055,4096,839680,1,1,1,4,0,0,0,5,1,1,1,1048032,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.421362,7.531384,1024840,6.90153,1,0
144,3,4,65535,184,192,6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,10,35840,12800,0,31936,4096,40960,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,5,0,NoPacker,5.364086,2.405601,53248,5.066875,1,0
144,3,4,65535,184,240,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,26624,1740800,512,25075,4096,32768,1,1,1,6,2,6,2,6,2,1,1,1810152,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,3,4,0,NoPacker,6.173033,1.002599,1791176,1.356752,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,18432,12800,0,20560,4096,24576,1,1,1,6,2,6,2,6,2,1,1,35047,2,1,0,1,0,0,0,0,1,0,0,0,262144,32768,1048576,4096,1,1,4,0,NoPacker,5.917959,0.745268,29696,5.55856,1,0
144,3,4,65535,184,248,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,421888,15065088,0,334023,4096,425984,1,1,1,4,0,0,0,4,0,1,1,15529913,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.456545,4.210066,15496704,7.977936,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,288768,275456,0,177998,4096,294912,1,1,1,5,1,0,0,5,1,1,1,633545,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.536842,5.34834,570704,6.148687,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,2560,2560,0,10718,8192,16384,1,1,1,4,0,0,0,4,0,1,1,26992,3,1,0,1,0,1,0,0,1,1,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.524713,0,5632,4.332191,0,0
144,3,4,65535,184,176,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,1536,0,0,4096,4096,1,1,1,6,1,6,1,5,1,1,1,56980,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0,0,2048,3.471191,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1398784,832000,0,1102885,4096,1404928,1,1,1,5,0,0,0,5,0,1,1,2283617,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.329324,4.193566,2237264,6.127685,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,73728,20480,0,15561,4096,77824,1,1,1,5,0,9,0,5,0,1,1,129727,2,1,0,1,0,0,0,0,1,0,0,0,1048576,8192,1048576,4096,1,1,3,0,NoPacker,6.661989,3.068501,97280,6.549749,1,0
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,66560,14336,0,59791,4096,77824,1,1,1,6,2,6,2,6,2,1,1,133653,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,2,4,0,NoPacker,6.385915,1.88575,80896,6.38768,1,0
144,3,4,65535,184,192,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,7168,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,1,32944,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0,0,15432,5.646763,1,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,4096,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,1,56535,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0,0,4608,3.547352,1,0
144,3,4,65535,184,216,5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,311296,1441792,0,112712,4096,315392,1,1,1,4,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,5.990439,4.675223,1736704,5.167529,0,0
144,3,4,65535,184,208,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,30720,3072,0,22674,8192,40960,0,1,1,5,2,5,2,4,0,1,1,6776025,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.602124,0.513491,6731144,7.999542,1,0
144,3,4,65535,184,224,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,195072,25088,0,132365,4096,200704,0,1,1,6,1,6,1,5,0,1,1,246835,3,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,3,0,NoPacker,6.087077,5.544204,228520,6.092611,1,0
144,3,4,65535,184,248,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1679360,675840,0,743166,4096,1683456,1,1,1,4,0,0,0,4,0,1,1,2399324,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.517236,4.828503,2366536,6.404218,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,2560,78848,0,5164,4096,8192,1,1,1,6,2,6,2,6,2,1,1,92734,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.714715,0.299051,81920,7.145352,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,194560,378368,0,170552,4096,200704,1,1,1,5,0,0,0,5,0,1,1,642478,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.330164,4.010592,579640,6.05824,1,0
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,692224,167936,0,693827,4096,696320,0,1,1,4,0,0,0,4,0,1,1,893636,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,6.618532,4.342344,864912,6.712171,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,179200,75776,0,114721,4096,184320,0,1,1,5,1,0,0,5,1,1,1,303010,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.505148,4.876268,261456,6.395648,1,0
144,3,4,65535,184,224,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,453632,180224,0,344514,4096,458752,1,1,1,5,0,0,0,5,0,1,1,650502,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.571811,4.303359,640336,6.449907,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,1429504,471040,0,1430263,4096,1433600,1,1,1,4,0,0,0,4,0,1,1,1932488,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.572695,1.091659,1911768,6.145676,0,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,61440,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,1,100179,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0,0,67456,4.232982,1,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,34304,16896,0,29197,4096,40960,1,1,1,6,1,6,1,5,1,1,1,107026,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.059915,4.302291,56704,6.183654,1,0
144,3,4,65535,184,224,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,4096,16384,0,5659,4096,8192,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,3.435236,1.03585,24671,1.808239,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,54784,15360,0,54767,4096,61440,1,1,1,6,2,6,2,6,2,1,1,106660,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.204016,1.477469,67072,6.256359,1,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,3584,4608,0,5389,4096,8192,0,1,1,4,0,0,0,5,1,1,1,43081,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,5.84345,0.147365,15648,6.238472,1,0
144,3,4,65535,184,224,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,24576,20480,0,6396,4096,28672,1,1,1,4,0,0,0,4,0,1,1,86903,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.244465,0.777035,54568,5.14073,1,0
144,3,4,65535,184,224,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,15360,14336,0,17014,4096,20480,1,1,1,4,0,0,0,4,0,1,1,5945968,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,1,Armadillov171,6.381696,3.632344,5902288,7.99779,1,0
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,118784,331776,0,63493,4096,122880,1,1,1,4,0,0,0,4,0,1,1,497994,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.747576,3.301261,455184,5.856303,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,19456,14848,0,22029,4096,24576,1,1,1,6,2,6,2,6,2,1,1,63203,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.075363,0.913255,31744,5.960708,1,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,189952,86016,0,188241,4096,196608,1,1,1,4,0,0,0,5,1,1,1,266158,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,10000,4096,1,1,3,0,NoPacker,6.727805,1.872509,263456,6.166551,1,0
144,3,4,65535,184,232,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,12288,20480,0,12409,4096,16384,1,1,1,4,0,5,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,4.825976,0.493352,36938,3.439916,1,0
