e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,filesize,E_file,fileinfo,class
144,3,4,65535,184,224,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,19456,5632,0,4752,4096,32768,1,1,1,5,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,4,0,NoPacker,6.168256784215967,1.0144140674709166,25600,5.377532954775257,0,1
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,37888,315904,0,41688,4096,45056,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,1,BobSoftMiniDelphiBoBBobSoft,0.0,0.0,354816,7.199813489501374,0,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,143360,45056,0,5700,4096,147456,1,1,1,4,0,13,24,4,0,1,1,217438,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.423045730035536,0.0,155648,5.152925421790542,0,1
144,3,4,65535,184,128,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,39936,358912,0,47886,8192,49152,1,1,1,4,0,0,0,4,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,2,1,NETexecutableMicrosoft,5.4797805280457546,0.0,494609,6.0189059605965305,0,1
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,8,24064,80896,0,15005,4096,32768,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,29360128,8192,30408704,32768,1,1,3,0,NoPacker,3.86795112090285,0.0,105984,5.646776320917135,0,1
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,334336,122880,0,338164,4096,339968,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,1,BobSoftMiniDelphiBoBBobSoft,0.0,0.0,458240,6.276033458320011,0,1
144,3,4,65535,184,256,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,4,9216,56320,0,5356,4096,16384,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.388800313405953,7.600502589229943,66560,7.141443526769181,1,1
144,3,4,65535,184,216,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,12288,4096,434176,447792,438272,450560,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,0,0,NoPacker,0.0,0.0,94378,7.803215004168769,0,1
144,3,4,65535,184,224,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7680,84992,0,8031,4096,12288,1,1,1,5,0,0,0,5,0,1,1,108741,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.284969504184011,0.0,94208,7.639492422241222,1,1
64,1,4,65535,65534,64,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,0,2048,114176,0,122880,122880,4096,1,1,1,1,0,0,0,4,0,1,1,151063,2,0,0,0,0,0,0,0,0,0,0,0,4096,4096,65536,0,1,0,4,0,NoPacker,7.645339187410932,5.757302307699226,116736,7.604460981836151,0,1
144,3,4,65535,184,120,4,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,5,0,4096,24576,0,4096,4096,8192,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.403073636578735,0.0,22016,4.2451909849304315,1,1
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,30720,91648,0,21043,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,12288,23068672,36864,1,1,4,0,NoPacker,3.5284617249284054,0.0,123904,5.1849847176319495,0,1
144,3,4,65535,184,128,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,217088,122880,0,11763,4096,278528,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.286984369327136,7.967901024943777,340992,7.576695609076934,0,1
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,27136,205824,0,6055,4096,32768,1,1,1,5,0,0,0,5,0,1,1,62287,2,0,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.567551772502613,2.530310971135475,235099,7.8158869015315675,0,1
144,3,4,65535,184,200,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,4096,320378,462848,4800,4096,8192,0,1,1,4,0,0,0,4,0,1,1,412986,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,3.0582243855838245,7.845500321650944,348160,7.695241023822971,0,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,49152,4096,262144,311600,266240,315392,1,1,1,4,0,6,8,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,52224,7.836984213489864,0,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,155648,73728,0,5696,4096,159744,1,1,1,4,0,8,2,4,0,1,1,297769,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,7.38251864684409,0.0,237568,6.165957207082307,0,1
144,3,4,65535,184,200,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,40960,8192,0,7533,4096,45056,1,1,1,4,0,1,0,4,0,1,1,75368,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,5.792721472930137,0.0,340639,7.7944773049077405,0,1
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,8,0,174080,23552,0,9116,4096,180224,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,198656,6.677543700964409,0,1
144,3,4,65535,184,240,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,102400,53248,4096,13480,4096,106496,1,1,1,4,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.557978305675948,7.990084840819176,158720,7.102486203737015,0,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6656,88576,0,7423,4096,12288,1,1,1,5,0,0,0,5,0,1,1,118240,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.463796006096547,0.0,93184,7.664071043910151,1,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,77824,126976,0,6100,4096,81920,1,1,1,4,0,13,812,4,0,1,1,240661,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,1,ProtectSharewareV11eCompservCMS,5.661243566783567,0.0,208896,7.005434637190642,0,1
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,40960,36864,0,10741,4096,45056,1,1,1,4,0,0,0,4,0,1,1,102600,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.476529279160777,6.643491547298467,81920,6.0621399822529645,1,1
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,45056,57344,0,11790,4096,49152,1,1,1,4,0,0,0,4,0,1,1,167712,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.370593049114867,5.809267165753609,106496,5.87201686742238,1,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7680,89088,0,8046,4096,12288,1,1,1,5,0,0,0,5,0,1,1,138091,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.331868063650538,0.0,94720,7.6440766777283455,1,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,86016,208896,0,9760,4096,90112,1,1,1,4,0,1,0,4,0,1,1,366919,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.680448671594348,7.9652265161368065,303104,7.369752949454704,1,1
144,3,4,65535,184,216,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,14,7168,57344,2560,4358,4096,12288,1,1,1,4,0,5,1,4,0,1,1,81629,2,0,0,0,0,0,0,0,1,0,0,0,2097152,12288,4194304,24576,1,0,4,0,NoPacker,5.287963647467548,5.691258162543065,29696,6.794397820005592,1,1
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,151552,16384,0,9204,4096,155648,1,1,1,4,0,450,55,4,0,1,1,74819,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,PECompactV2XBitsumTechnologies,7.97919759069087,0.0,113298,7.928245934227788,0,1
144,3,4,65535,184,192,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,12,11392,384,0,11568,640,12032,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,2,0,NoPacker,3.243808449370648,0.0,12416,3.280919287248,0,1
144,3,4,65535,184,256,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,5,29696,92160,0,20187,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,4096,4194304,24576,1,2,3,0,NoPacker,3.3149064142978917,0.4350077491222229,122880,5.325776741694443,0,1
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,46592,20992,0,10418,4096,53248,1,1,1,5,0,0,0,5,0,1,1,98140,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.658683243538804,3.9683449456407613,142340,7.445836244326696,0,1
80,2,4,65535,184,256,9,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,23552,46592,0,28852,4096,32768,1,1,1,4,0,0,0,4,0,1,1,46299,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,7,0,NoPacker,6.656072812834814,1.4281402320003511,71168,7.257826919149927,0,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,57344,8192,229376,285952,233472,290816,1,1,1,4,0,4,2,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,64000,7.635215164987923,0,1
144,3,4,65535,184,192,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,12,266240,4096,245760,513888,249856,516096,1,1,1,4,0,4,0,4,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,269824,7.904972315694692,0,1
144,3,4,65535,184,192,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,14336,905728,0,4380,4096,20480,1,1,1,4,0,34,62,4,0,1,1,954113,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,4.989560854723451,0.0,921088,7.970205747755039,1,1
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,135746,0,4096,9746,4096,143360,1,1,1,4,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.83077335081941,7.997251055607658,183808,7.900478382159291,0,1
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,168448,25088,0,171400,4096,176128,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,194560,6.538503136549598,0,1
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,69632,1953792,0,30993,4096,192512,1,1,1,4,0,0,0,4,0,1,1,347041,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,5.949977090660328,7.82520753771507,344064,7.118623150065231,1,1
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,28672,425984,0,5892,4096,32768,1,1,1,4,0,1,3,4,0,1,1,110970,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.336898948818553,0.0,458843,7.856938553629188,0,1
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,36864,4096,196608,233632,200704,237568,1,1,1,7,0,7,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,36352,7.718655523367983,1,1
144,3,4,65535,184,208,13,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,0,8192,481280,0,7664,4096,12288,0,1,1,5,0,1,3,5,0,1,1,519717,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,8,5,0,NoPacker,6.238007520499591,3.21579838000217,491520,7.224877232160425,0,1
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,106496,1855488,0,24383,4096,225280,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,7.522980022968297,7.058549369921817,344064,7.282642395051587,1,1
144,3,4,65535,184,248,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4608,98304,0,4784,4096,12288,1,1,1,5,0,0,0,5,0,1,1,166367,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,4,0,NoPacker,5.664591004113171,5.3785832115578485,103424,5.23266972994446,0,1
144,3,4,65535,184,128,7,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,12800,15360,12288,32873,4096,16384,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,5,0,NoPacker,5.289852290369166,2.4907006692784712,16896,6.119038135796275,0,1
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,53248,32768,0,13132,4096,57344,1,1,1,4,0,0,0,4,0,1,1,125942,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,3,0,NoPacker,0.0,5.747137203989293,90112,5.805067874565672,1,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6144,88576,0,6975,4096,12288,1,1,1,5,0,0,0,5,0,1,1,100290,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.415720055676326,0.0,93184,7.624471030684528,1,1
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,12,37376,84992,0,21015,4096,126976,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19922944,4096,3145728,36864,1,2,3,0,NoPacker,0.0,0.0,123904,5.413127015671062,0,1
144,3,4,65535,184,208,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,48128,3072,0,50867,4096,53248,1,1,1,5,1,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,6.0409235744120355,0.9717217703916687,52224,5.934433868743253,0,1
80,2,4,65535,184,124,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,10,0,1536,11776,0,750500,749568,753664,1,1,1,4,0,0,0,4,0,1,1,375487,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.7378184039123905,0.11354914670910167,333824,7.600155872903364,0,1
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,479232,4096,221184,703984,225280,704512,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,483840,7.829877007693373,0,1
144,3,4,65535,184,224,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,364544,31232,0,6544,4096,368640,1,1,1,5,0,0,0,5,0,1,1,399923,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,8,3,0,NoPacker,7.2730909684080745,1.4959600077591992,396800,6.949269955929294,0,1
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,42496,1536,0,50430,8192,0,1,1,1,4,0,0,0,4,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.647518935378738,0.0,44544,5.559768781865366,0,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7168,89088,0,6927,4096,12288,1,1,1,5,0,0,0,5,0,1,1,144741,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.319689054617259,0.0,95232,7.603163892377923,1,1
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,56320,64000,0,64014,8192,65536,1,1,1,4,0,0,0,4,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,2,1,NETexecutableMicrosoft,4.9368049196324675,0.0,121344,6.914474927364027,0,1
144,3,4,65535,184,248,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,15,33792,73728,0,21330,4096,40960,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,22020096,24576,5242880,24576,1,1,2,0,NoPacker,3.886006436309721,0.0,109056,5.752435687438659,0,1
144,3,4,65535,184,216,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,16384,81920,0,4497,4096,20480,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.43483921271194,0.6534942965733286,102400,5.393671853158673,0,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6656,88576,0,7582,4096,12288,1,1,1,5,0,0,0,5,0,1,1,121463,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.555468037842934,0.0,93184,7.667535812258855,1,1
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,122368,138240,0,32419,4096,126976,1,1,1,5,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.558032252727477,2.9570787160493333,261632,7.324497316036535,0,1
144,3,4,65535,184,224,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,147456,79872,0,10566,4096,176128,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.309586435533432,7.953416968098626,226816,7.568586059061075,0,1
144,3,4,65535,184,208,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,38400,7168,0,7040,4096,45056,1,1,1,5,0,0,0,5,0,1,1,73525,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.251415923661618,2.3919573436971775,46592,6.105590293200289,1,1
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,131072,90112,0,37521,4096,135168,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.555550308539927,6.031991845527483,225280,6.755719200771047,0,1
144,3,4,65535,184,208,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,2560,8704,0,4168,4096,8192,1,1,1,4,0,0,0,4,0,1,1,332652,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,4.481275590722928,0.0,319488,7.945768620173485,0,1
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,15,22528,79872,0,18695,4096,28672,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13631488,20480,5242880,16384,1,1,2,0,NoPacker,3.7930569493905217,0.0,103424,5.678236454226347,0,1
144,3,4,65535,184,256,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,3,23040,68096,0,7460,4096,28672,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,5,0,NoPacker,5.693419416349182,7.228704659708667,92672,6.385977093770178,1,1
144,3,4,65535,184,192,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,954368,4096,8445952,9397984,8450048,9404416,1,1,1,4,0,5,5,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,954369,7.998547120115348,0,1
144,3,4,65535,184,256,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,3,23040,88576,0,23126,4096,28672,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11534336,12288,20971520,28672,1,0,4,0,NoPacker,3.498306562321212,0.6762069189082892,113152,5.556190008060075,0,1
80,2,4,65535,184,256,10,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,41984,73216,0,49388,4096,53248,1,1,1,5,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,3,7,1,BobSoftMiniDelphiBoBBobSoft,6.215785379286002,1.991299881586037,116224,6.106241689977845,0,1
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,24576,3584,0,32302,8192,32768,1,1,1,4,0,0,0,4,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.622061936566585,0.0,28672,5.534846298885554,0,1
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,12,212992,4096,94208,306880,98304,311296,1,1,1,4,0,4,0,4,0,1,1,134,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,214016,7.83271957007779,1,1
144,3,4,65535,184,192,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,12,11392,384,0,11568,640,12032,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,2,0,NoPacker,3.243419968702395,0.0,12416,3.276880646226773,0,1
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,12288,5120,0,5296,4096,16384,1,1,1,5,0,0,0,5,0,1,1,25699,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.090125644528947,0.932368217552769,19480,5.3666586531538805,1,1
144,3,4,65535,184,232,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,17408,1720832,1171456,4351,4096,24576,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,5,0,NoPacker,7.09291007986643,7.5110515173711425,573440,7.814586181579404,1,1
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,42496,1536,0,50190,8192,0,1,1,1,4,0,0,0,4,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.659847372925918,0.0,44544,5.572029215436008,0,1
144,3,4,65535,184,256,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,5,29696,92160,0,20187,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,4096,4194304,24576,1,2,3,0,NoPacker,3.3149064142978917,0.4350077491222229,122880,5.325795733286151,0,1
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,8,24064,80896,0,15005,4096,32768,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,29360128,8192,30408704,32768,1,1,3,0,NoPacker,3.86795112090285,0.0,105984,5.646803367416158,0,1
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,15,22528,79872,0,18695,4096,28672,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13631488,20480,5242880,16384,1,1,2,0,NoPacker,3.7930569493905217,0.0,103424,5.6782914159402615,0,1
