filename,filesize,entropy
CLAudWizard.ax,61984,5.757444314125822
M6_console.exe,522808,6.629851332986206
perfmon.exe,160256,7.089904847071394
System.Web.Routing.dll,61440,4.830669576442758
WMPDMCCore.dll,324096,6.05478494085052
EPSIMP32.FLT,445768,6.719244397681727
InkObj.dll,1415168,6.553017811120166
sc.exe,58880,5.787055837020584
coreagnt.dll,497784,5.7926152153196355
SQLExpr32_x86_enu.exe,86313312,7.999863708122488
Wd97vwr32.exe,3953640,7.987170358078596
GmsCommon.dll,115480,6.486471616380813
msoe.dll,1619968,6.444810356644981
ehsched.exe,94720,6.060586942151789
DiagResFRA.dll,81016,3.682325913188009
Netplwiz.exe,29696,5.465738227981056
EventManager.dll,30488,6.454931077662804
ACEDAO.DLL,576376,6.284976200166639
IMTCPROP.exe,423936,3.877965145660986
adaminstall.exe,66048,5.984244420157147
BackgroundCopyManager.dll,9728,5.111611517084417
aspnet_state.exe,31824,6.592631331769004
CLEdtKrn.dll,627216,6.38106623069759
flashget3.7.0.1220en.exe,6375088,7.999032550636163
fsutil.exe,86528,6.294143669304601
hwrreg.exe,181760,6.310597402617379
printui.exe,61952,6.422375479373193
coreshredder.exe,12313720,3.983220554498447
HP.ActiveCheckLocalMode.Ccl.dll,37792,5.926574870486108
ReAgentc.exe,23552,5.368271433370838
MFC71U.DLL,1047552,6.553624801505641
CES_Template.dll,111120,6.152263778773479
setup22.exe,711160,6.404122854067464
CLSShot.ax,90656,5.513587030485128
DPTokensSC.dll,2409848,5.473366570453925
ITIRCL55.DLL,1659656,6.1075062073690365
msadcfr.dll,8192,0.951495703932595
DpPrivMgrLnkRes.dll,47952,6.2986624895850545
OINFOS12.DLL,18744,6.3490415071911706
proquota.exe,30208,5.893080097122509
EQNEDT32.EXE,543304,5.782563056600525
wrar393.exe,1364522,7.981104669517302
System.Workflow.Activities.dll,1142784,5.8773379832043116
pyloader.dll,127464,6.120272720828187
HOSTNAME.EXE,11776,5.00135989364926
dwm.exe,89600,6.1915920775562565
sqmapi.dll,144416,6.7404750879679485
setupicc.exe.mui,1536,3.487006730716542
setup_wm.exe.mui,56320,3.5554566093636533
icsunattend.exe,14848,5.4912142785253035
ngentask.exe,91568,6.019511473696272
REGrt_BGR.dll,19472,6.020831225801413
csrstub.exe,46080,6.128015370354426
D3DX9_25.DLL,2337488,6.671272280439508
RMActivate_isv.exe,587776,6.945427802076392
LicensingUI.exe,29328,6.375813803911074
PTDMInformationStore.dll,509856,4.895132241220797
aspnet_regiis.exe,30784,6.362330249984418
MSCONV97.DLL,117552,6.653954451549447
IntelWebAPIUpdaterActiveX.dll,728016,6.741631802240339
activate.dll,41488,7.067862131936252
PhotoDirectorCDP.exe,31576,6.422103625203216
awk.exe,139264,6.286703065664312
MSOINTL.DLL,2946712,5.731695932759238
_ctypes.pyd,90640,6.187673006528371
WkImgL90.dll,12552,6.344589967288006
Locator.exe,9728,4.655400597070432
winsound.pyd,15376,6.803292065391567
ZipSendB.dll,7168,4.697734477044673
helper.exe,834840,5.6858462343055
ACEOLEDB.DLL,387960,6.220304881646116
NisNetIP.dll,79744,6.319978176676006
x86_microsoft-windows-virtualdiskservice_31bf3856ad364e35_6.2.9200.16384_none_6795de80cc1560fa_vdsldr.exe_20c491b3,20480,5.846944816138665
FlashFXP44_2043_Setup.exe,4712168,7.973567728228217
offset.ax,32768,6.02548454767299
setup.dll,331908,6.047219359129936
libiomp5md.dll,327680,6.354343719745991
tag.mnd,388096,6.279677692870439
tclpip85.dll,8192,5.152309985885685
DPCmsWg.dll,291664,6.1036405572536925
soniccolorconverter.ax,55808,6.398381772393935
evntcmd.exe,20992,5.812995541566645
vshelp80.olb,10240,4.058418915060191
System.Runtime.Serialization.dll,970752,5.526218019602128
CLccrt.dll,39968,5.486455728874458
vs_setup2.dll,1045504,6.4207582064514295
BootAgnt.dll,216184,5.9439844690697115
PrintDialogHost.exe,26736,6.3891991208657695
wiaacmgr.exe,83968,5.922180487955376
snmptrap.exe,13312,5.542220447100532
pdfc_core.dll,56848,6.133455260506328
tlntsess.exe,88064,6.132182272616852
typeperf.exe,40448,6.192480221584661
PowerDVD10.exe,4011824,6.2790972981890985
jre-6u20-windows-i586.exe,16295712,7.94023472099536
HelpPane2.exe,497152,6.35407119399466
DpiScaling.exe,77312,7.127634484512403
UserAccountControlSettings.exe,192512,5.725092691827287
ACEPDE.DLL,392048,6.26976659821906
bthudtask.exe,36352,4.165316024574059
TrialRes_Nld.dll,15944,5.502368600910769
PostMig.exe,638464,6.818801079445619
System.Net.dll,237568,5.304915796697132
MSTH3ES.DLL,854152,5.629453250218109
McrMgr.exe,269824,6.521828347997273
Objectps.dll,32768,2.225563600651622
WindowsServer2003-KB958655-v2-x86-ENU.exe,1502584,7.994281051094863
bug25714.exe,2240512,5.47539745190808
msvcr80.dll,626688,6.831613743997589
mcupdate.exe,164864,5.907474660299083
nltest.exe,374784,5.61307484024054
Defrag.exe,175104,7.324076967282339
2cMovie.dll,696864,6.459824029752345
perl.exe,29400,2.8450065751518547
ImageWrapper.dll,133648,6.328383146785509
taskhostex.exe,53760,6.089325575919747
DotNetInstaller.exe,5632,3.7345012734639687
ie4uinit.exe,40448,5.998380404110926
AVerTVDiag.exe,1281080,5.768024134484402
CLDeviceDetector.dll,93296,5.6002494439903945
CompMgmtLauncher.exe,94208,6.02644660083265
oledb32.dll,864256,6.624391918793226
UNS.exe,363800,6.301495021839413
CES_3DScene.dll,320016,6.499842695131348
dpffcli50.dll,1236336,6.28319467474574
ieinstal.exe.mui,2048,3.4536742492772294
pdf.ocx,127280,6.306261165426396
SecEdit.exe,35840,5.679783486335836
msxactps.dll,28672,2.1879524793689913
wordpad.exe,4298240,4.9915604764784876
hpdobject.exe,140856,6.205107875559365
klist.exe,29696,5.888187373741394
perl5.10.1.exe,29400,2.851589397434874
RarExt64.dll,52224,5.801533143910576
PTPMPlugin.dll,9715200,4.837434501689131
SystemResetOSUpdates.exe,45568,5.872921474299199
raserver.exe,95744,6.1509213524006885
CES_ParticlePlugin.dll,553488,6.296643229309298
iedvtool.dll,678912,6.447457217835738
MpEvMsg.dll,52224,3.628560889804422
printfilterpipelinesvc.exe,628224,6.344644578727923
VSTLBINF.DLL,224256,5.711446462286333
MSB1XTOR.DLL,56656,6.366099820312784
sun_java_me_sdk-3_0-win.exe,122357135,7.99951206853121
UpdateServiceCProxy.dll,183560,6.522641136739695
scrcons.exe,40960,6.124904416984266
iscsicpl.exe,120320,7.503829990265475
MSGR3EN.DLL,3152704,4.812042009883777
php.exe,28739,4.422231784621616
CLSubPic.ax,119840,6.5316033970673555
wzshlex1.dll.mui,16384,3.0107515652192776
LCID_RES.dll,23016,5.369209095883182
mblctr.exe,803328,6.61587713192216
Rule.dll,172152,6.530769101012477
System.Web.Entity.Design.dll,131072,5.3323313359789335
twunk_32.exe,31232,6.1871076139883865
isoburn.exe,86016,6.38418057483097
TrialRes_Rus.dll,16968,5.817304614286795
free-wma-mp3-converter.exe,948090,7.979547375089302
WMPDMCCore.dll.mui,2560,3.70782597278405
CBS.dll,2923552,6.691791295552024
VSTAClientPkg.dll,70344,6.515760006261412
libapr-1.dll,135251,6.349857785505976
MUOPTIN.DLL,20304,6.425430429116188
HP.SupportFramework.Utilities.dll,239008,5.940427693709001
mofcomp.exe,19968,5.852789885866002
netfx35_x86.exe,6657032,7.999512528971309
MSTTSLoc.dll,8704,4.679023552718053
DATATRAN.DLL,64000,5.073762782965813
XFILE.PSP,400384,6.706840517620296
DPPTUtils.dll,148816,6.360296305292788
VLANResENU.dll,23160,5.500641041033784
sunbelt-personal-firewall.exe,6000608,7.9733658893783215
MSDCV-x86.exe,12644232,7.999091845811421
CLTLMSplter.ax,246400,6.536046098302684
clm2vdec.dll,283256,6.307099577820939
tk85.dll,1320448,6.307144363791226
QtXml4.dll,339968,6.436205508638113
DCPlusPlus-0.831.exe,88677010,7.9999834855084195
launchFanURL.exe,14904,6.099466278887767
mysql_client_test.exe,4440064,4.070102714887151
tabskb.dll,398336,6.377612306747677
xwizard.exe,56320,6.103308717940585
ltimg13n.dll,456280,6.4337453074128454
MSTTSEngine.dll,150528,6.890806921770682
TSUpdatesLauncher.exe,67128,6.830861125684814
Microsoft.VisualStudio.Tools.Applications.DesignTime.dll,72472,5.322196855990522
DPAdminWizard.exe,453968,6.288761873555475
subst.exe,13824,5.63615891301292
MfeEpeProductDetectionPlugin.dll,1949696,6.724101053938581
mqsvc.exe,24064,4.490673654159192
InkSeg.dll,672768,6.60385850898524
data0009.dll,2035712,6.169545536092531
DpFillin.dll.mui,21880,5.026461255954433
DeviceProperties.exe,92160,7.315589364268015
mysql.exe,4094976,3.7957788349332278
dpnsvr.exe,32256,6.324830995693203
msadcer.dll,8192,0.9396261737952991
SITSetup2.dll,1361920,6.378147896108979
wmpenc.exe,24064,6.161054975049517
mercury.exe,762368,6.4383005407657405
pencht.dll,1536,3.3517969424397305
teracopy.exe,2669576,7.996176435493949
net1.exe,124928,6.304973523674562
jdk-6u18-windows-i586.exe,80295704,7.9992547777949845
MSTTSCommon.dll,35328,6.161423444644489
TSWbPrxy.exe,56320,5.893154356632682
Cit43drv.ocx,159744,6.0574316772075285
xpsrchvw.exe,3673088,6.2505336653124495
pipanel2.exe,6656,4.654823932746981
System.Windows.Presentation.dll,12288,5.139468005517931
msolui90.rll,13600,5.793593289874659
HPCF.exe,139776,6.824643904715399
sqloledb.rll.mui,44032,3.614873415194602
ATL70.DLL,64512,6.340086459158978
niPie.exe,64056,5.3402595938908
SQLEXPR.EXE,58063216,7.9995661193896215
BdeUISrv.exe,40960,6.09599461836142
System.Data.Linq.dll,684032,5.799477747645086
penkor.dll,1536,3.3530990257730635
MSDMINE.RLL,44784,4.247908164588059
bz2.fmt,89088,6.3541742009683855
REGrt_ELL.dll,19984,6.096718849689639
audit.exe,69120,5.8771367048353
PTDMLiteResource.dll,669600,5.381759483610072
octca.dll,97552,6.38242211794553
fveupdate.exe,13824,5.227838536448453
JHI.dll,45336,6.486628309552308
HPSALauncher.exe,19360,5.981059778542367
mpvis.DLL,154112,6.073654661425856
msader15.dll.mui,17408,3.4577073113492918
wkls31.dll,277256,6.500989713977341
MpRTP2.dll,414080,6.5575310114944125
Pipeline.dll,1596416,6.67473830193928
OLAPUIR.RLL,12016,5.94392305615149
skchobj.dll,1536,3.351796942439731
systray.exe,9728,4.575371300134721
_wingdi.pyd,291344,6.539986350017641
iedvtool.dll.mui,28160,3.6473296191309643
eudcedit.exe,290304,6.744710650331628
REGrt_THA.dll,18960,6.132221275297713
DPHHView.exe,199504,6.852773687752958
WPFT532.CNV,177448,6.755164919240988
nidmsrv.exe,356912,6.394109988503492
msseces.exe,997920,6.554447294949811
MpUtil.dll,173952,6.396898330725928
AtBroker.exe,43008,5.990905292280605
WZGDIP32.DLL,136008,6.708640987851755
hpcasl.dll,92576,6.272112647647141
JNTFiltr.dll,989184,6.630658596240063
AuditShD.exe,29184,5.474589999466663
CSSPKG.DLL,200704,6.487415791545929
wzcab64.dll.mui,16384,2.732485643545727
mcbuilder.exe,246784,6.2017378740619264
Microsoft.VisualStudio.Tools.Applications.DesignTime.tlb,11264,4.353878071983868
WMIC.exe,385536,6.521444501446187
spf.exe,9228440,7.895790896734259
MSOERES.dll,2836992,6.200373379892705
fhmanagew.exe,137216,6.770417207953787
LoJackProDPPlugin.dll,333824,6.453258267222865
WaitWindow.exe,165432,7.1694861697105035
TitleDesigner.dll,491552,6.254444292850693
iptApp.dll,37944,6.386065632166199
sdclt.exe,1115648,6.842183672237498
rasautou.exe,16384,5.50654595892983
INOLE.DLL,214528,5.793342667907501
LFCMP13n.DLL,407128,5.84685919831342
pdfiutil.exe,964616,6.240612687213273
VisualStudioTeamCoreUI.dll,12800,4.2544341886230335
winrshost.exe,23040,5.803610778294968
THOCR.PSP,189952,6.546425207872387
msadds.dll,241664,6.080923340646397
vslangproj.olb,45056,4.829967355058936
TrialRes_Ptb.dll,15944,5.5571615559750125
WIC_x64_enu.exe,1911592,7.996688744282588
msado27.tlb,77824,4.325694242077329
softokn3.dll,170968,6.360094196991148
AccessibleMarshal.dll,19416,6.130704069349324
dpffcli40.dll,1236336,6.283199854288348
HPSA_Service.exe,86528,5.590458061316846
sapisvr.exe,49664,6.105302673179985
LaunchHPForums.exe,14904,6.142134427773646
CLMediaLibrary.dll,627216,5.427817711588019
ACEODBC.DLL,279352,6.188246602061684
TrialRes_Ptg.dll,15944,5.559674083167842
pipres.dll,1536,3.3530990257730635
WMPDMC.exe.mui,14848,3.5096682988641748
MSOEURO.DLL,26936,6.394212151564007
putty-0.63-installer.exe,1869122,7.986126996802916
msadrh15.dll,81920,5.570179760049585
NETSTAT.EXE,32256,5.884815412156501
DIFxAPI.dll,309760,6.2821548209196365
ACEODDBS.DLL,15160,6.36563432179888
ImeBroker.exe,247808,6.2734069539159805
FNAME.DLL,73016,6.418393508291851
getright_setup.exe,5090728,7.99891696520217
DpPrivSuiteCfg.dll,958288,6.747856948225971
MOFL.DLL,256312,6.249803083904534
runas.exe,16896,5.883427136871972
Interop.TaskScheduler.dll,49152,4.524152500555028
LoJackPro.exe,83968,6.125198848855491
HPBroker.dll,99896,5.277293019133243
EntitlementService.dll,27552,5.723789108928771
MSSOAP30.DLL,505136,6.325250619056206
ResetFileTime.exe,34872,6.443961855190649
MUITransfer.dll,242192,6.09443656926043
MSOIDCLIL.DLL,1266840,6.041574080454389
DpHostW.exe,349520,6.293004769904331
grpconv.exe,16384,5.461289491713162
System.Speech.dll,688128,5.505052709977609
MSMDUN80.DLL,199408,5.578564392433086
MigRegDB.exe,10752,5.13472878275308
DPMiniDashboard.exe,218448,6.356793783742709
wmpnssci.dll.mui,4096,3.7769087630411695
libmmd.dll,2314332,6.085232025482685
TrialRes_Esp.dll,15944,5.579175301802781
msadox.dll,372736,6.100807280555723
HPTuneUp.exe,18336,6.123731406411198
Reminder.exe,511048,6.710588923251685
CLWPD.dll,57176,6.483382856429175
convert.exe,18432,5.714790734922671
msmgdsrv.dll,5994272,6.5826819170975375
InetMgr6.exe,23552,5.340727596708234
mfx_mft_mp2vd_32.dll,237568,6.506136014009264
ntvdm.exe,533504,6.722622786640511
userinit.exe,21504,5.726364020944841
router_eSIM_v1.exe,745671,6.6447309711470375
php5ts.dll,5722182,6.965863776097467
explorer.exe,2114936,6.556359670297664
AcroRd32.exe,2333184,6.553604151700063
REGrt_HRV.dll,19472,5.671570333383778
lfgif13n.dll,75352,5.245266952656922
dpffcli70.dll,1235824,6.282474633787955
spoolsv.exe,496640,6.546136972971211
sigverif.exe,68096,6.465224988083873
msado28.tlb,73728,4.492160831340975
PTLsaFltr.dll,271416,6.396735751626802
xpcom.dll,19928,6.325458238431486
unregmp2.exe,240128,5.181146530458367
msdaremr.dll,8192,0.9428960418968249
TrialImage.dll,501032,7.662188653283359
WZMSG.EXE,112968,5.621886856236218
DPEventMsg.dll.mui,9088,6.307051588655643
msadce.dll,561152,6.314034104345867
COSMO15.EXE,228864,5.727821373270679
myisampack.exe,3765760,3.5463676795977883
rwinsta.exe,19968,5.949937258256337
WindowsXP-KB942288-v3-x86.exe,3327000,7.984940040182268
newdev.exe,74240,6.814546400302879
YouTubeMgr.dll,299024,6.331514005918345
PartialFWUpdateService.dll,93976,6.587516984650704
DWDCW202.DLL,43008,6.560827117884129
xerces-c_2_6.dll,2359296,6.497265890216911
alg.exe,71168,6.32212000102132
WinMgmt.exe,78336,6.736237927654254
htmdlgsUI.dll,22528,3.8979118688772147
WDM_A406.exe,18734784,7.99734026294993
DWWIN.EXE,136704,6.392637124669413
DPWGPlugin.dll.mui,13696,5.595927817286613
DFDWiz.exe,66048,6.309268106420035
poqexec.exe,132608,6.714564319454037
mshta.exe,12800,4.787583663572222
NCS2Vlan.dll,118904,6.222009697377494
taskkill.exe,79360,6.272232590282404
setupres.dll,1443840,4.003935046759436
cmstp.exe,84480,5.997764261079988
HPVideoCheck.exe,1669536,6.706175274083539
HPSF_SKU.dll,34208,5.3405305170475605
Power2Go8.exe,2694688,5.954264211348551
wevtutil.exe,175616,6.46709996143026
Compsvcspkg.dll,106496,6.344739782991022
findstr.exe,25600,6.272191832407434
DiagResPTB.dll,78456,3.766164965854281
DPCmsGPOClient.dll,187216,6.394658158151978
MpClient.dll,392704,6.48716232832552
Feedback.exe,19360,5.9492157443565645
MSOINTL2.DLL,10340152,7.888792906166399
WMPMediaSharing.dll.mui,2560,3.872181147396566
libhttpd.dll,270408,6.608827309085048
pdf2wordsetup.exe,1128916,7.9840748239613015
msvcp90.dll,568832,6.529348877830445
ldp.exe,295424,6.050324318399765
P2GMediaLibrary.dll,127520,5.984764146000919
JhiSharp.dll,25880,6.147226701728632
msvcp60.dll,406016,6.4888104327285525
ISSetup.dll,5320736,7.556443174663307
sysprep.exe,327168,6.354609206260355
libeay32.dll,1077327,6.817349194967364
msoobe.exe,68096,5.709981183194354
qsvg4.dll,22016,5.881450160150286
wmpnssui.dll.mui,2560,3.606799434971789
cmdl32.exe,48640,6.383510187869672
wzwipe32.exe,756040,6.62247037142781
ClAuRsmpl.ax,193056,6.529140990861744
IntelAMTPP.dll,95512,6.320892569589159
FPSRVUTL.DLL,1682232,6.367089618870021
setupres22.dll,102912,4.912635663660437
jsprofilerui.dll.mui,7680,3.5425178717938106
efsui.exe,11776,5.507715705179738
REGrt_ROM.dll,19472,5.674803532524198
TWORIENT.DLL,27456,6.785999489098711
msxml5r.dll,91912,3.8960121325838206
CLStreamParser.dll,176768,6.325881011663304
OSE.EXE,89136,6.458327429926921
EpeTokenPassword.dll,192512,6.363845547093783
pdfc_ui.dll,464920,5.79677477107858
DpRunDll.exe,105808,6.47876902961464
clmvcd.dll,12392,6.301018615702583
RdCamDat.dll,598016,3.669441944547616
rdpinput.exe,134144,6.467154579330875
REGrt_CHT.dll,12912,6.606939852978637
msdaenum.dll,7168,4.351365466302441
DpOtsCll.dll,339792,6.490748147846101
IMEWDBLD.EXE,493568,6.185874843255926
schtasks.exe,213504,5.849433839056558
sendmail.exe,870912,6.682853096979604
DpUTrain.dll.mui,21368,5.132205774078475
autidx32.api,29184,5.5242737940905196
TiWorker.exe,185856,6.141389810482341
TabTip.exe,353128,6.117628016606782
usiReg.exe,277024,6.211984349143615
sqlxmlx.rll.mui,17920,3.458094601792992
MpCommuMAL.dll,245120,6.469242662868859
CLSubTitle.ax,242208,6.4491408198746845
DiagResCHT.dll,45176,5.202618313791784
WzWFR32.dll.mui,40960,4.287095934363946
libmatroska.dll,548352,6.457313122481201
dpffcli100.dll,1234808,6.279419925269152
MSTTSLoc.dll.mui,2560,3.783097749598962
jsdebuggeride.dll,104448,6.2934810857862225
TrialRes_Chs.dll,12872,6.272986075593817
EpeHpDpHostPlugin.dll,2867200,6.696515827496012
msdaorar.dll.mui,8192,3.525973533050172
TrialRes_Ita.dll,15944,5.544870216339148
HPHelpUpdater.exe,74808,6.581805623673715
WizInstaller.exe,172544,6.255452596664969
Eap3Host.exe,10752,5.140239447259707
MLib.dll,143360,6.4420216484615915
Greenfoot-windows-156.exe,6350145,7.995898596446533
McxTask.exe,31744,5.92550016223601
Interop.HelpPane.dll,4096,3.4964655757425573
VLANSrv.dll,289912,6.276286384906395
UIAutomationClientsideProviders.dll,380928,5.806906853552145
perror.exe,3548672,3.306212899938234
mercurye.dll,177664,6.204436705585154
_font.pyd,78352,5.938393076528085
dmixresenu.dll,66168,4.5155752589285765
7z920_2.exe,1110476,7.98633317344829
LMS.exe,277784,6.552501216241038
CES_Stroke.dll,2448168,7.734148648876806
gz.fmt,80896,6.4052570796835955
aitagent.exe,167424,5.882742858832967
Magnify.exe,758784,7.200157661623213
ssl3.dll,154584,6.411225424094163
TableTextService.dll,325120,6.102639870484266
System.ServiceModel.dll,5988352,5.737319701129255
SE_clm4muxer.ax,164472,6.429599381828934
TabIpsps.dll,19968,5.222889262779442
FileZilla Server Interface.exe,1259008,6.383962218344252
mpnotify.exe,14336,5.423128791495401
NAPSTAT.EXE,270336,6.581792673683606
MpSvcMAL.dll,925568,6.5640809002202225
DxRenderV.dll,1581600,7.2479017765821565
dccw.exe,638464,7.308197258916752
HP.SupportFramework.Communicator.dll,34208,6.015722433860448
visual_certexam_suite_setup.exe,2832170,7.997033989112318
mysql_tzinfo_to_sql.exe,3431936,3.1683360959689932
TrialRes_Jpn.dll,13896,6.118524265346126
EhStorAuthn.exe,127488,6.35654078716371
Dropbox 2.6.27.exe,36817784,7.999913490870999
csvde.exe,37376,6.249791792037312
autochk.exe,792064,5.760392843552118
DPPDLL.dll,2482176,6.2031795592628125
rstrui.exe,244224,7.032612537413324
tar.fmt,70144,6.323803932316994
npChromeDPAgent.dll,1967952,6.565528157676562
aspnet_regsql.exe,106496,5.577861094755175
aspnet_regbrowsers.exe,24576,3.287515475772405
MSVCR70.DLL,344064,6.52555608733947
mercuryf.dll,107008,5.976841511011334
CLMLSvcPS.dll,16400,6.314266190271204
Claud.ax,1172608,7.918205406762745
JNWDRV.dll,969216,6.6947746746657
XamlViewer_v0300.exe,23104,5.406973089958666
winrs.exe,41984,6.161673273522013
HP.ActiveCheckLocalMode.DetectEngine.dll,19360,5.966183266078051
SE_CLSEditorX.dll,205448,6.368347945365613
Common.dll,2598432,5.358221880824686
QtGui4.dll,8166912,6.7479940001790295
WMPSideShowGadget.exe,139776,6.446071485951
RichVideops.dll,37352,4.172257471801693
Logging.dll,11016,6.111462557793693
mysqlslap.exe,4034560,3.769579122154015
BtAgtSrv.dll,360568,6.215884779089279
vs_bsln.exe,1231872,7.990249276335645
UI_RES.dll,392304,6.234579138259543
xerces-c_2_7.dll,1757184,6.304769275577537
resmon.exe,109056,7.358376341896796
wlanext.exe,76288,6.4143772242554205
BULLETS.DLL,14680,6.374845172264668
vs_emulator_x64_vista.exe,1136664,7.990430327953658
apr_dbd_pgsql-1.dll,28771,3.38365901922311
makecab.exe,75776,6.347802875936045
pipanel.dll,84992,4.884694393045527
MSOLAP80.DLL,2113536,6.0104824267552335
TemplateMgr3U.dll,613408,6.421780040708075
cttune.exe,309760,6.632891654259032
RuntimeBroker.exe,29808,6.373879561447564
WinSDK_RefInt.exe,1805832,7.995057791136191
qprocess.exe,23040,6.1553462402044365
Dispatch.dll,99624,5.537004758042421
Vuze_5300_Installer32.exe,10073120,7.959857252911484
CLMenuEditor3U.dll,1762848,6.43009337072291
ACEWSTR.DLL,600936,4.469467772843272
loadmxf.exe,95232,7.339438684933629
DPUserConsole.exe,935760,6.4148509221156225
WZVINFO32.DLL,324936,6.33265881566437
mysqlcheck.exe,4017664,3.7551118400503207
ACER3X.DLL,289648,6.478392226897317
msgfilt.dll,30512,6.465814284478121
NBMapTIP.dll,47104,6.365350300481424
BtAgtResENU.dll,44664,4.6783042014299765
msjro.dll,143360,5.826253587153733
MSPVWCTL.DLL,484352,6.553192691064268
where.exe,35840,6.122922060402634
CaslExec.exe,14752,6.235406920093471
IEExec.exe,9728,5.11261462670603
DPPRSC.dll,2211840,5.734107629670576
_PyDBAccessMgr.pyd,863064,6.347868133638145
MFC71.dll,1060864,6.500477747014721
74383-94379-kaspersky-anti-virus.exe,108971168,7.999997116979225
NisIpsPlugin.dll,69504,6.203442180446218
DataSvcUtil.exe,72272,4.987025976690074
2AACTouchCheck.exe,513592,6.621261947121387
qtiff4.dll,284672,5.5748317057230805
Kies3Setup.exe,38825784,7.995610831210987
taskhost.exe,53760,6.201709116415249
eventcreate.exe,36352,6.147720712885927
WPDShextAutoplay.exe,26112,5.855875234835425
SpeechUXTutorial.exe,12825088,7.900549840503167
XMLViewerHPSF.exe,634272,6.810440502173716
BINDER.DLL,20296,6.498796183373422
UserAccountBroker.exe,15872,5.618069297052511
DWTRIG20.EXE,34880,6.579626776107878
dllhst3g.exe,8704,4.672118206468245
OINFO12.OCX,553304,6.313145729630547
HPResources.exe,33696,5.821317425022724
php5apache2_2_filter.dll,36948,3.5759403879206966
IMSCPROP.exe,254464,4.869024157094591
LINES.DLL,14680,6.369343933720262
CLEspresso.dll,115232,5.095731735564647
Utilman.exe,67584,6.276431715840366
journal.dll,936448,6.730223349801037
FileZilla_3.8.0_win32-setup.exe,4968079,7.998167286778172
Microsoft.Ink2.dll,356352,5.769235586389733
DiagResKOR.dll,53880,4.969198022536408
SpeechUXWiz.exe,538624,6.858617192778159
sqlexpr32.exe,38220656,7.999645516710925
apr_dbd_sqlite3-1.dll,28773,2.5805106030098455
inetinfo.exe,14336,5.653235958741022
iusb3mon.exe,290688,5.139569171866318
iKernel.dll,757760,6.442852092377259
MSTHES3.DLL,49152,5.262922252227402
Produce.dll,636960,6.446249704129296
OutpostFreeInstall.exe,17436560,7.997713061831386
pipanel.exe,7168,4.496167558464156
ComputerDefaults.exe,39936,5.810521165491113
AppLaunch.exe,56376,6.525160531840856
sqlxmlx.rll,8192,0.9503064962463819
OFFCLN.EXE,57400,5.587580114504604
iuser.dll,204800,6.26267978709975
D3DX9_40.dll,4379984,6.357205825289789
P2GVB.ax,102944,6.032885802728147
CLAuMixer.dll,66128,5.5780017427184045
Power2GoExpress8.exe,1712672,5.863558558081969
launchFB.exe,12288,4.681074276835658
PresentationFramework.Aero.dll,196608,5.678267620955339
MSO2.DLL,16870712,6.619372797454308
jsc.exe,40960,4.215697314194899
python27.dll,2206720,6.643596252836974
lpr.exe,10752,4.924023061890052
FSTOCK.DLL,115512,6.521062661542076
OLRStateCheck.exe,107024,5.957922570623099
rtscom.dll,126464,6.36670633101204
_PyColorManagement.pyd,106328,6.564738062174395
MSOMSE.DLL,66368,6.624921543414259
SE_clm4splt.ax,184952,6.407145741098428
libmysql.dll,3988480,3.7564475023477257
PipeTran.dll,1501696,6.743669233490595
Interop.resourceUpdater.dll,10112,6.148157674562431
QtXmlPatterns4.dll,2551296,6.44799237684749
RegSvcs.exe,32768,3.749767247968357
wab.exe,515584,6.0295697230510905
SBREngine.dll,811552,6.5043229858545955
TWLAY32.DLL,58168,6.799719805224159
d3dx9_30.dll,2388176,6.688557440438427
SE_claud.ax,2077288,6.6357760837895166
msdarem.dll,192512,5.955174206971694
dsmgmt.exe,205824,6.279981585273471
NisRes.dll,14208,5.347110041065662
services.exe,333312,6.459683432858707
msdia80.dll,641536,6.504376756975137
cpu-diags.exe,538528,6.493554959724381
icuin36.dll,954368,6.380894613851479
AuthorBAT.dll,194080,6.274234263973022
CtrlFactory.dll,434704,6.341225551732947
IpsPlugin.dll,82944,6.419115102714516
x86_microsoft-windows-appid_31bf3856ad364e35_6.2.9200.16384_none_53f71c2c838e10c7_appidpolicyconverter.exe_83972af0,102912,6.127938790915521
HP.SupportFramework.Common.dll,66464,5.848790574162337
chglogon.exe,19968,5.861753406796339
vstor30.exe,1990656,7.996101997699884
ACEERR.DLL,47976,4.691854738043265
jsdbgui.dll.mui,15360,3.596448420220119
teamagent.dll,523896,5.87885427947018
WindowsServer2003-KB898715-x86-enu.exe,1536752,7.994804057436747
icudt36.dll,10166272,5.870854475565883
pcwrun.exe,12800,5.066200603396367
Lfpng13n.dll,202328,6.309565564961851
wmpnscfg.exe,58880,5.9796769355989445
TCPSVCS.EXE,10752,4.91872015351962
IMTCLNWZ.EXE,69120,5.867333710353758
Install_AP.exe,597064,6.485331232727807
ApacheMonitor.exe,41051,4.708580400322989
HPISDataManager.dll,198200,6.292753475280469
diskpart.exe,134656,6.422074979896057
setspn.exe,24576,5.8089556882319116
BlackSatin.dll,13827200,7.887947573515314
easinvoker.exe,60928,5.841892196351863
Plato.dll,4652048,5.871881899370213
pyexpat.pyd,143888,6.614949301533992
icule36.dll,192512,5.8271579903054045
System.AddIn.Contract.dll,45056,4.066912626553304
iclsClient.dll,871136,6.545775385936662
setx.exe,49152,6.202008563564352
